ID,NombreEmpleado,Departamento,Cargo,Oficina,TipoContrato,SalarioBase,HorasExtra,OtrosPagos,Beneficios,SalarioTotal,SalarioTotalConBeneficios,LogSalarioTotal,OvertimeRatio,BeneficiosRatio,ExtraVsBase,BeneficiosVsSalario,KMeans_Cluster,DBSCAN_Cluster,Anomaly_IF,Anomaly_LOF,Anomalia_Ambos_Modelos
107,Raul Miguel Ramirez Martinez,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Full-Time,3345,1201.0,638,1320.0,5184,6504,8.553525120663627,0.3589360430364614,0.25458052073288334,0.3589360430364614,0.3945008965929468,0,0,Normal,Normal,No
108,Miguel Mario Ramirez Martinez,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Part-Time,1120,931.0,789,1040.0,2840,3880,7.951911381854188,0.8305084745762712,0.3660682858148539,0.8305084745762712,0.927743086529884,2,0,Normal,Normal,No
109,Juan Miguel Rojas Rojas,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,,1202,478.0,86,1114.0,1766,2880,7.4770384723196965,0.39733998337489607,0.6304470854555744,0.39733998337489607,0.9260182876142976,1,0,Normal,Normal,No
110,Carlos Julio Castro Lopez,Logistica,Gestor de Flota,Oficinas Administrativas,,2913,1156.0,736,925.0,4805,5730,8.477620416296414,0.39670555936856555,0.19246774864752392,0.39670555936856555,0.317433081674674,0,0,Normal,Normal,No
111,Pedro Sergio Delgado Lopez,Operaciones (Supply),Operador de Envasado,Centros de Distribucion,Full-Time,1611,648.0,81,1170.0,2340,3510,7.75833346749091,0.40198511166253104,0.4997864160615122,0.40198511166253104,0.7258064516129032,1,0,Normal,Normal,No
112,Victor Jorge Rodriguez Diaz,Tecnologia (Tech),Analista de Datos,Planta Industrial,Full-Time,1295,1050.0,485,1464.0,2830,4294,7.9483852851118995,0.8101851851851852,0.5171317555634052,0.8101851851851852,1.1296296296296295,2,0,Normal,Normal,No
113,Maria Rosa Gonzalez Sanchez,Marketing,Trade Marketing,Oficina Regional,Full-Time,1041,866.0,238,411.0,2145,2556,7.671360923190644,0.8310940499040307,0.19151910531220875,0.8310940499040307,0.3944337811900192,2,0,Normal,Normal,No
114,Jorge Alberto Diaz Torres,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,,1511,726.0,873,682.0,3110,3792,8.042699496897637,0.4801587301587302,0.2192221150755384,0.4801587301587302,0.45105820105820105,3,0,Normal,Normal,No
115,Luis Juan Garcia Rojas,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Full-Time,4998,736.0,620,466.0,6354,6820,8.756997183623554,0.14722944588917783,0.07332808811959088,0.14722944588917783,0.09321864372874575,0,0,Normal,Normal,No
116,Carmen Rosa Mendoza Martinez,Sostenibilidad,Coordinador de Agro,Planta Industrial (Matriz),Full-Time,3611,1407.0,321,1089.0,5339,6428,8.582980931954241,0.38953488372093026,0.20393258426966293,0.38953488372093026,0.3014950166112957,0,0,Normal,Normal,No
117,Paula Lucia Sanchez Sanchez,People (RRHH),Business Partner,Oficina Regional,Part-Time,4853,344.0,310,1039.0,5507,6546,8.613956859848546,0.07086938607334158,0.18863471314451707,0.07086938607334158,0.21405026782035436,0,0,Normal,Normal,No
118,Jose Luis Vargas Morales,Finanzas,Controller Financiero,Planta Industrial,Part-Time,2503,751.0,584,1341.0,3838,5179,8.252967195000798,0.2999201277955272,0.3493097160718937,0.2999201277955272,0.5355431309904153,3,0,Normal,Normal,No
119,Carmen Ana Torres Delgado,Operaciones (Supply),Operador de Envasado,Planta Industrial,Part-Time,4873,865.0,523,1105.0,6261,7366,8.742254901886351,0.17747230201066885,0.17646119450654743,0.17747230201066885,0.22671317193270416,0,0,Normal,Normal,No
120,Ricardo Victor Flores Torres,Logistica,Planificador de Demanda,Centros de Distribucion,Full-Time,1140,1095.0,808,683.0,3043,3726,8.020927718981577,0.9596844872918493,0.22437582128777925,0.9596844872918493,0.5985977212971078,2,0,Normal,Normal,No
121,Rafael Miguel Lopez Rojas,Operaciones (Supply),Analista de Calidad,Planta Industrial (Matriz),Part-Time,3608,1470.0,531,1080.0,5609,6689,8.632305998516742,0.40731504571903576,0.1925133689839572,0.40731504571903576,0.29925187032418954,0,0,Normal,Normal,No
122,Valentina Rosa Martinez Ortega,Logistica,Gestor de Flota,Centros de Distribucion,Full-Time,1197,611.0,775,524.0,2583,3107,7.857093864902493,0.510016694490818,0.20278637770897834,0.510016694490818,0.4373956594323873,3,0,Normal,Normal,No
123,Rosa Daniela Martinez Perez,Sostenibilidad,Coordinador de Agro,Oficina Regional,Part-Time,4832,1331.0,913,207.0,7076,7283,8.864605368075784,0.27539830333126425,0.029249682068673167,0.27539830333126425,0.04283054003724395,0,0,Normal,Anomalía,No
124,Luis Mario Suarez Garcia,Operaciones (Supply),Analista de Calidad,Oficina Regional,Part-Time,3296,710.0,999,923.0,5005,5928,8.518392471991719,0.21534728541097967,0.18437874550539352,0.21534728541097967,0.2799514710342736,0,0,Normal,Normal,No
125,Monica Sofia Lopez Rodriguez,Sostenibilidad,Coordinador de Agro,Oficina Regional,Full-Time,2143,442.0,13,790.0,2598,3388,7.8628820346414905,0.20615671641791045,0.3039630627164294,0.20615671641791045,0.36847014925373134,3,0,Normal,Normal,No
126,Eduardo Miguel Mendoza Morales,Marketing,Trade Marketing,Oficinas Administrativas,Full-Time,3479,835.0,306,1120.0,4620,5740,8.438366410870266,0.23994252873563218,0.2423717809997836,0.23994252873563218,0.3218390804597701,0,0,Normal,Normal,No
127,Sofia Camila Herrera Rojas,People (RRHH),Business Partner,Oficina Regional,Part-Time,4564,642.0,426,945.0,5632,6577,8.636397438894713,0.14063526834611173,0.16776140600035505,0.14063526834611173,0.20700985761226726,0,0,Normal,Normal,No
128,Laura Veronica Gonzalez Suarez,Sostenibilidad,Coordinador de Agro,Planta Industrial (Matriz),Full-Time,3148,1240.0,744,717.0,5132,5849,8.543445562560303,0.39377580184185457,0.1396843950905903,0.39377580184185457,0.22769133058113686,0,0,Normal,Normal,No
129,Rosa Lucia Lopez Herrera,Operaciones (Supply),Maestro Cervecero,Planta Industrial (Matriz),Part-Time,4588,1130.0,768,794.0,6486,7280,8.777555453213056,0.24624101111353236,0.12239864344072761,0.24624101111353236,0.1730224449771192,0,0,Normal,Normal,No
130,Raul Jose Flores Garcia,Comercial / Ventas,Key Account Manager,Oficina Regional,Full-Time,1079,392.0,140,455.0,1611,2066,7.385230923066573,0.362962962962963,0.28225806451612906,0.362962962962963,0.4212962962962963,3,0,Normal,Normal,No
131,Pedro Hugo Castro Mendoza,Operaciones (Supply),Analista de Calidad,Planta Industrial,Full-Time,3980,522.0,708,551.0,5210,5761,8.558527054909215,0.13112283345892992,0.10573786221454615,0.13112283345892992,0.13840743531775937,0,0,Normal,Normal,No
132,Luis Luis Morales Morales,Comercial / Ventas,Key Account Manager,Centros de Distribucion,Full-Time,4241,299.0,375,326.0,4915,5241,8.500250470685925,0.07048561999057049,0.06631407648494711,0.07048561999057049,0.07685054219707685,0,0,Normal,Normal,No
133,Jorge Eduardo Sanchez Flores,People (RRHH),Business Partner,Planta Industrial (Matriz),Full-Time,1671,615.0,261,490.0,2547,3037,7.843064016692054,0.36782296650717705,0.19230769230769232,0.36782296650717705,0.2930622009569378,3,0,Normal,Normal,No
134,Diego Carlos Rodriguez Ortega,People (RRHH),Reclutador (Trainee),Oficina Regional,Part-Time,4184,123.0,277,849.0,4584,4584,8.430545384690566,0.02939068100358423,0.18516902944383862,0.02939068100358423,0.2028673835125448,0,0,Normal,Normal,No
135,Maria Gabriela Suarez Morales,Sostenibilidad,Coordinador de Agro,Planta Industrial,Part-Time,3580,718.0,774,1442.0,5072,6514,8.53168763756669,0.20050265289025412,0.2842499507194954,0.20050265289025412,0.40268081541468864,0,0,Normal,Normal,No
136,Patricia Claudia Mendoza Diaz,People (RRHH),Reclutador (Trainee),Planta Industrial,,3111,931.0,643,610.0,4685,5295,8.452334619067742,0.2991645244215938,0.13017498932991892,0.2991645244215938,0.19601542416452442,0,0,Normal,Normal,No
137,Daniela Camila Diaz Flores,People (RRHH),Business Partner,Planta Industrial (Matriz),,4659,1320.0,521,774.0,6500,7274,8.77971129020447,0.2832618025751073,0.11905860636825104,0.2832618025751073,0.16609442060085836,0,0,Normal,Normal,No
138,Paula Paula Gonzalez Perez,People (RRHH),Business Partner,Planta Industrial (Matriz),Full-Time,3248,249.0,347,836.0,3844,4680,8.254528881939745,0.07663896583564174,0.21742522756827048,0.07663896583564174,0.2573099415204678,0,0,Normal,Normal,No
139,Gabriela Camila Sanchez Lopez,Operaciones (Supply),Operador de Envasado,Oficinas Administrativas,Part-Time,4993,735.0,162,264.0,5890,6154,8.681181041521688,0.1471766119343212,0.044814123238838904,0.1471766119343212,0.05286343612334802,0,0,Normal,Normal,No
140,Ricardo Juan Castro Martinez,Operaciones (Supply),Operador de Envasado,Oficina Regional,Full-Time,3465,760.0,269,849.0,4494,4494,8.410720946905721,0.2192729371032891,0.18887652947719688,0.2192729371032891,0.24495095210617426,0,0,Normal,Normal,No
141,Claudia Camila Castro Sanchez,Tecnologia (Tech),Analista de Datos,Planta Industrial,Part-Time,1901,795.0,298,849.0,2994,2994,8.00469951054955,0.41798107255520506,0.28347245409015026,0.41798107255520506,0.44637223974763407,3,0,Normal,Normal,No
142,Rosa Camila Herrera Castro,Operaciones (Supply),Maestro Cervecero,Oficinas Administrativas,Full-Time,3753,268.0,261,1264.0,4282,5546,8.36240897761537,0.0713905167820991,0.29512024282045296,0.0713905167820991,0.33670751198721366,0,0,Normal,Normal,No
143,Camila Daniela Diaz Torres,Marketing,Trade Marketing,Oficinas Administrativas,Full-Time,1236,905.0,471,472.0,2612,3084,7.868254265520613,0.7316087308003234,0.18063528511289706,0.7316087308003234,0.38156831042845596,3,0,Normal,Normal,No
144,Andrea Camila Rodriguez Diaz,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,Part-Time,4275,165.0,678,1194.0,5118,6312,8.540714386457584,0.03858746492048644,0.23324868138308263,0.03858746492048644,0.2792329279700655,0,0,Normal,Normal,No
145,Raul Raul Torres Perez,Marketing,Brand Manager,Oficina Regional,Part-Time,4091,294.0,162,1460.0,4547,6007,8.422442854870427,0.0718475073313783,0.3210202286719437,0.0718475073313783,0.3567937438905181,0,0,Normal,Normal,No
146,Paula Veronica Perez Vargas,Operaciones (Supply),Maestro Cervecero,Oficinas Administrativas,,2710,897.0,279,977.0,3886,4863,8.265392930852224,0.33087421615639984,0.2513506560329303,0.33087421615639984,0.36038362227960163,3,0,Normal,Normal,No
147,Ricardo Raul Morales Vargas,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),,1299,234.0,774,1112.0,2307,3419,7.744136627627991,0.18,0.48180242634315423,0.18,0.8553846153846154,1,0,Normal,Normal,No
148,Laura Maria Ramirez Vargas,People (RRHH),Business Partner,Planta Industrial (Matriz),Part-Time,3650,619.0,561,772.0,4830,5602,8.482808764554406,0.16954259107093947,0.15980128337818258,0.16954259107093947,0.21144891810462887,0,0,Normal,Normal,No
149,Gabriela Patricia Lopez Vargas,Finanzas,Controller Financiero,Planta Industrial (Matriz),,3000,348.0,448,849.0,3796,3796,8.241966560231802,0.11596134621792736,0.22359757703450092,0.11596134621792736,0.2829056981006331,0,0,Normal,Normal,No
150,Eduardo Ricardo Lopez Ortega,People (RRHH),Business Partner,Planta Industrial,Full-Time,1541,337.0,825,1065.0,2703,3768,7.902487437162855,0.2185473411154345,0.39386094674556216,0.2185473411154345,0.6906614785992218,3,0,Normal,Normal,No
151,Elena Claudia Delgado Castro,People (RRHH),Reclutador (Trainee),Planta Industrial,Part-Time,4415,1037.0,653,321.0,6105,6426,8.717027173294824,0.23482789855072464,0.05257124140189977,0.23482789855072464,0.07269021739130435,0,0,Normal,Normal,No
152,Victor Eduardo Perez Sanchez,People (RRHH),Reclutador (Trainee),Oficina Regional,Part-Time,1098,1498.0,981,845.0,3577,4422,8.182559264068665,1.3630573248407643,0.23616545556176635,1.3630573248407643,0.7688808007279345,2,0,Anomalía,Normal,No
153,Monica Valentina Ramirez Martinez,Logistica,Planificador de Demanda,Oficina Regional,,3339,502.0,28,622.0,3869,4491,8.261009786023827,0.1502994011976048,0.1607235142118863,0.1502994011976048,0.18622754491017965,0,0,Normal,Normal,No
154,Juan Pedro Gonzalez Herrera,Finanzas,Controller Financiero,Oficina Regional,Full-Time,3349,355.0,459,941.0,4163,5104,8.33423142973486,0.10597014925373134,0.22598463016330453,0.10597014925373134,0.2808955223880597,0,0,Normal,Normal,No
155,Rosa Valentina Castro Castro,Comercial / Ventas,Preventista (BEES),Planta Industrial,,3004,343.0,10,709.0,3357,4066,8.119100837637486,0.11414309484193012,0.21113758189398452,0.11414309484193012,0.23594009983361064,0,0,Normal,Normal,No
156,Andrea Lucia Garcia Torres,People (RRHH),Reclutador (Trainee),Planta Industrial,Part-Time,1988,742.0,4,1208.0,2734,3942,7.913886714856082,0.3730517848164907,0.4416819012797075,0.3730517848164907,0.6073403720462544,3,0,Normal,Normal,No
157,Victor Jose Castro Delgado,Operaciones (Supply),Operador de Envasado,Oficina Regional,Full-Time,1139,1150.0,55,1433.0,2344,3777,7.76004068088038,1.0087719298245614,0.6110874200426439,1.0087719298245614,1.2570175438596491,2,0,Anomalía,Normal,No
158,Silvia Patricia Rodriguez Martinez,Operaciones (Supply),Analista de Calidad,Oficina Regional,Part-Time,1776,1266.0,608,952.0,3650,4602,8.202756381655638,0.7124366910523354,0.26075047932073403,0.7124366910523354,0.5357343837929094,3,0,Normal,Normal,No
159,Juan Fernando Herrera Rojas,People (RRHH),Business Partner,Oficinas Administrativas,Full-Time,1331,856.0,118,489.0,2305,2794,7.743269700829004,0.6426426426426426,0.21205550737207285,0.6426426426426426,0.36711711711711714,3,0,Normal,Normal,No
160,Pedro Carlos Sanchez Vargas,Operaciones (Supply),Analista de Calidad,Oficinas Administrativas,Part-Time,2924,1045.0,650,874.0,4619,5493,8.438149984075784,0.3572649572649573,0.18917748917748917,0.3572649572649573,0.2988034188034188,0,0,Normal,Normal,No
161,Mario Hugo Rodriguez Perez,Comercial / Ventas,Preventista (BEES),Planta Industrial,,3881,1452.0,814,1326.0,6147,7473,8.723882104658486,0.3740340030911901,0.21567989590110606,0.3740340030911901,0.3415765069551777,0,0,Normal,Normal,No
162,Silvia Sofia Rodriguez Rojas,Operaciones (Supply),Operador de Envasado,Centros de Distribucion,Part-Time,1563,469.0,569,219.0,2601,2820,7.86403565907245,0.29987212276214836,0.08416602613374327,0.29987212276214836,0.14002557544757033,3,0,Normal,Normal,No
163,Sergio Juan Rodriguez Torres,Comercial / Ventas,Key Account Manager,Oficina Regional,Full-Time,4611,1150.0,112,909.0,5873,6782,8.678291111758565,0.24934952298352125,0.15474974463738508,0.24934952298352125,0.19709453599306156,0,0,Normal,Normal,No
164,Natalia Rosa Morales Perez,Logistica,Planificador de Demanda,Centros de Distribucion,Full-Time,2485,847.0,850,870.0,4182,5052,8.338783971442199,0.3407079646017699,0.2079846999760937,0.3407079646017699,0.3499597747385358,3,0,Normal,Normal,No
165,Julio Rafael Diaz Ramirez,Finanzas,Controller Financiero,Centros de Distribucion,Part-Time,1309,560.0,878,847.0,2747,3594,7.91862865334224,0.42748091603053434,0.3082241630276565,0.42748091603053434,0.6465648854961832,3,0,Normal,Normal,No
166,Natalia Veronica Mendoza Morales,Logistica,Planificador de Demanda,Oficinas Administrativas,Full-Time,3846,794.0,723,437.0,5363,5800,8.587465244401569,0.20639459318949832,0.08146905294556302,0.20639459318949832,0.11359500909799844,0,0,Normal,Normal,No
167,Veronica Carmen Diaz Ramirez,Finanzas,Controller Financiero,Centros de Distribucion,Full-Time,2600,1275.0,269,658.0,4144,4802,8.329658067569396,0.49019607843137253,0.15874547647768394,0.49019607843137253,0.25297962322183776,3,0,Normal,Normal,No
168,Patricia Lucia Mendoza Ramirez,Operaciones (Supply),Analista de Calidad,Planta Industrial,Part-Time,4251,441.0,432,1156.0,5124,6280,8.54188580400661,0.10371589840075258,0.2255609756097561,0.10371589840075258,0.2718720602069614,0,0,Normal,Normal,No
169,Andrea Sofia Martinez Mendoza,Marketing,Trade Marketing,Oficina Regional,Full-Time,2698,1278.0,152,749.0,4128,4877,8.32579052588609,0.473508706928492,0.18139985468636474,0.473508706928492,0.27751018895887364,3,0,Normal,Normal,No
170,Victor Eduardo Castro Vargas,Marketing,Brand Manager,Oficina Regional,Full-Time,4262,532.0,81,256.0,4875,5131,8.492080490601163,0.12479474548440066,0.052502050861361775,0.12479474548440066,0.0600516068496364,0,0,Normal,Normal,No
171,Elena Carmen Diaz Garcia,Logistica,Planificador de Demanda,Oficinas Administrativas,Part-Time,2522,599.0,810,1047.0,3931,4978,8.276903481267057,0.2374157748711851,0.26627670396744657,0.2374157748711851,0.4149821640903686,3,0,Normal,Normal,No
172,Rafael Fernando Morales Ortega,Marketing,Trade Marketing,Oficinas Administrativas,Part-Time,2880,288.0,875,494.0,4043,4537,8.304989580140361,0.09996528982992017,0.1221562809099901,0.09996528982992017,0.17146824019437695,0,0,Normal,Normal,No
173,Patricia Maria Rodriguez Delgado,Comercial / Ventas,Preventista (BEES),Planta Industrial,Part-Time,3206,748.0,648,1419.0,4602,6021,8.434463543817241,0.23323978796382913,0.3082772105148816,0.23323978796382913,0.4424695977549111,3,0,Normal,Normal,No
174,Jorge Raul Sanchez Castro,Comercial / Ventas,Key Account Manager,Oficinas Administrativas,Full-Time,3194,938.0,502,229.0,4634,4863,8.441391477999955,0.29358372456964005,0.0494066882416397,0.29358372456964005,0.07167449139280126,0,0,Normal,Normal,No
175,Silvia Lucia Ortega Castro,Logistica,Gestor de Flota,Planta Industrial,Part-Time,1915,1317.0,937,849.0,4169,4169,8.335671314792847,0.6873695198329853,0.20359712230215826,0.6873695198329853,0.4431106471816284,3,0,Normal,Normal,No
176,Alberto Julio Morales Martinez,Comercial / Ventas,Preventista (BEES),Planta Industrial (Matriz),Part-Time,3545,1046.0,111,849.0,4702,5551,8.455955881945048,0.2949802594472645,0.18052307038060814,0.2949802594472645,0.23942470389170897,0,0,Normal,Normal,No
177,Julio Carlos Delgado Flores,Tecnologia (Tech),Analista de Datos,Planta Industrial,Part-Time,2230,1331.0,842,236.0,4403,4639,8.390268497842571,0.5965934558493949,0.053587647593097185,0.5965934558493949,0.10578216046615867,0,0,Normal,Normal,No
178,Lucia Laura Mendoza Flores,Marketing,Trade Marketing,Oficinas Administrativas,,1877,1354.0,523,587.0,3754,4341,8.230843564198235,0.7209797657082002,0.15632490013315578,0.7209797657082002,0.312566560170394,3,0,Normal,Normal,No
179,Carmen Rosa Gonzalez Sanchez,Finanzas,Controller Financiero,Planta Industrial,,1152,207.0,552,1389.0,1911,3300,7.555905093611346,0.1795316565481353,0.7264644351464435,0.1795316565481353,1.204683434518647,1,0,Anomalía,Normal,No
180,Carmen Paula Morales Ramirez,Finanzas,Controller Financiero,Planta Industrial,Part-Time,2365,1369.0,453,1369.0,4187,5556,8.339978571990427,0.5786136939983094,0.32688634192932187,0.5786136939983094,0.5786136939983094,3,0,Normal,Normal,No
181,Sergio Hugo Sanchez Torres,Marketing,Brand Manager,Oficinas Administrativas,Part-Time,1330,1081.0,492,1096.0,2903,3999,7.973844375944687,0.8121712997746056,0.3774104683195592,0.8121712997746056,0.8234410217881293,2,0,Normal,Normal,No
182,Patricia Elena Lopez Rojas,Marketing,Trade Marketing,Oficina Regional,Part-Time,4666,1407.0,21,849.0,6094,6094,8.715224041915372,0.3014784658238697,0.13929450369155044,0.3014784658238697,0.18191557745875295,0,0,Normal,Normal,No
183,Maria Rosa Gonzalez Morales,Comercial / Ventas,Preventista (BEES),Oficinas Administrativas,Part-Time,2210,884.0,861,1049.0,3955,5004,8.282988692742602,0.3998190863862506,0.26516683518705764,0.3998190863862506,0.47444595205789236,3,0,Normal,Normal,No
184,Laura Lucia Torres Gonzalez,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Full-Time,3637,178.0,908,702.0,4723,5425,8.460411177317253,0.04892798240791644,0.14860287891617274,0.04892798240791644,0.19296316657504123,0,0,Normal,Normal,No
